PRACTICE_CODE,ORG_NAME,tot_patients_per_PRACTICE_CODE,Practice_code_weighted_tot_of_Total annual income (£),Practice_code_weighted_tot_of_Net annual income (£),Practice_code_weighted_tot_of_Net annual income before housing costs (£),Practice_code_weighted_tot_of_Net annual income after housing costs (£)
A88005,WENLOCK ROAD SURGERY,4622,27919,23106,22878,19668
A88006,TALBOT MEDICAL CENTRE,8426,27780,22916,22660,19605
A88007,WAWN STREET SURGERY,9026,29325,24144,23901,20756
A88008,TRINITY MEDICAL CENTRE,6142,28539,23530,23417,20319
A88009,DR THORNILEY-WALKER & PARTNERS,6450,36616,28953,27164,25329
A88010,ALBERT ROAD SURGERY,3036,28322,23230,22510,19376
A88011,WESTOE SURGERY,2832,29005,23912,23649,20537
A88012,ELLISON VIEW SURGERY,5801,29255,24223,22999,19609
A88013,CENTRAL SURGERY,13698,29684,24478,23922,21100
A88014,STANHOPE PARADE HC (DR KULKARNI),2720,27935,23052,23188,19885
A88015,ST.GEORGE'S MEDICAL CTR,3680,27756,22938,23021,19758
A88016,DR SIMPSON & PARTNERS,7774,37310,29524,27636,25865
A88020,FLAGG COURT (DR S CHANDER),1777,30172,24739,24068,21058
A88022,THE GLEN MEDICAL GROUP,7718,29756,24528,23257,19868
A88023,WHITBURN SURGERY,5137,33545,27326,25461,23968
A88025,THE G.P.SUITE,5080,28103,23070,22391,19266
A88601,IMEARY STREET PRACTICE,2607,30257,24881,24392,21348
A88603,THE PARK SURGERY,3055,29643,24510,23209,19798
A88608,RAVENSWORTH SURGERY,5828,28755,23647,23069,19924
A88611,CHICHESTER PRACTICE,2645,28978,23831,23606,20515
A88613,EAST WING PRACTICE,3965,28114,23066,22429,19259
A88614,FLAGG COURT (DR N WIN),1902,28819,24006,23649,20266
A89001,DEERNESS PARK MEDICAL GROUP,14011,27814,23035,21622,18111
A89002,DR S M BHATE & DR H EL-SHAKANKERY,3223,27885,22533,22200,18240
A89003,DR AKK HEGDE,5763,32345,26897,25082,22343
A89004,HETTON GROUP PRACTICE,11642,27102,22606,22073,19976
A89005,DR BRIGHAM & PARTNERS,5835,30638,24574,23850,20441
A89006,DR SHETTY & PARTNERS,7312,29923,24173,22971,19143
A89007,PALLION FAMILY PRACTICE,10164,30555,24696,23428,19948
A89008,RED HOUSE MEDICAL CENTRE,5001,27785,23492,21475,18288
A89009,HERRINGTON MEDICAL CENTRE,7135,32717,26240,24633,22512
A89010,DR STEPHENSON & PARTNERS,12092,31391,25990,24417,21706
A89011,JOSHI NA,3953,31595,25869,23854,21187
A89012,DR DIXIT'S PRACTICE,4904,32826,27278,25418,22676
A89013,THE NEW CITY MEDICAL GROUP,5338,29342,23665,23055,19324
A89014,ROKER FAMILY PRACTICE,2183,30631,24930,24163,20904
A89015,"FULWELL MEDICAL CENTRE,",9756,36409,28693,26942,25055
A89016,ST BEDE MEDICAL CENTRE,7767,31522,25429,24602,21546
A89017,MILLFIELD MEDICAL GROUP,12743,29626,23982,22889,19072
A89018,ASHBURN MEDICAL CENTRE,4542,29000,23358,22842,19203
A89019,"DRS CLOAK, CHOI AND MILLIGAN",9998,28018,23361,21606,18564
A89020,THE OLD FORGE SURGERY,7992,29777,24179,22911,19219
A89021,KEPIER MEDICAL PRACTICE,8724,30212,24094,23137,21118
A89022,CONCORD MEDICAL PRACTICE,5232,31369,25994,24491,21714
A89023,"HOUGHTON MEDICAL GROUP,",7827,30112,23998,23142,21208
A89024,THE BROADWAY MEDICAL PRACTICE,5579,29262,23961,22736,19386
A89025,ENCOMPASS HEALTH CARE,5986,32599,27096,25170,22497
A89026,VICTORIA MEDICAL PRACTICE,3045,31180,25806,24343,21570
A89027,SPRINGWELL MEDICAL GROUP,6418,28670,23542,22380,19045
A89028,GRANGEWOOD SURGERY,7015,32419,26399,24754,22610
A89029,SPRINGWELL HOUSE,1909,29539,24286,22842,19682
A89030,WESTBOURNE MEDICAL GROUP,6552,32115,25959,24460,22363
A89031,HYLTON MEDICAL GROUP,5883,30622,24719,23470,19869
A89032,COLLIERY MEDICAL GROUP,5195,31936,26173,24055,21451
A89034,PARK LANE PRACTICE,4043,31009,24346,24305,19737
A89035,SOUTHLANDS MEDICAL GROUP,5275,31966,26044,24349,21344
A89036,CASTLETOWN MEDICAL CENTRE,2090,27144,23293,20571,17411
A89038,BARMSTON MEDICAL CENTRE,4711,31690,26560,24691,22017
A89040,MONKWEARMOUTH HEALTH CENTRE,2761,31107,25228,24312,21284
A89041,HAPPY HOUSE SURGERY,5226,28833,23661,22453,19144
A89042,CHURCH VIEW MEDICAL CENTRE,6013,32182,26313,24270,21611
A89603,DR. R. OBONNA,1994,27621,23042,21383,18373
A89604,DR WEATHERHEAD & ASSOCIATES,3873,26966,22569,20999,17867
A89610,PEACE  HAVEN,3040,32058,26071,24412,21473
A89611,EDEN TERRACE SURGERY,2719,31983,24963,24737,20276
A89612,NATHAN JR,2405,27052,21620,21876,17492
A89614,SOUTH HYLTON SURGERY,3963,28119,24054,21883,18650
A89616,RICKLETON MEDICAL CENTRE,2049,35887,29509,27302,24707
A89617,HARRATON SURGERY,2167,36144,29652,27443,24887
A89620,DR THOMAS,2665,31305,25875,24374,21645
A89621,PENNYWELL MEDICAL CENTRE,2849,26443,22337,20933,17597
A89623,CHESTER SURGERY,2536,31620,25156,24165,20533
A89624,DR. N.J. BHATT & DR. H.M. BENN,2241,30570,25306,24094,21218
B81002,DR A  KUMAR-CHOUDHARY'S PRACTICE,3479,30462,24745,22704,19276
B81003,BEACON MEDICAL,13187,31599,25193,24059,21862
B81004,"EASTGATE MEDICAL GROUP, HORNSEA",12307,33717,28460,26437,24939
B81005,THE CENTRAL SURGERY BARTON,16659,32004,27164,24822,23392
B81006,"MANOR HOUSE SURGERY, BRIDLINGTON",8720,25987,23028,22484,20483
B81007,WINTERTON MEDICAL PRACTICE,9718,34340,27812,25483,23959
B81008,MORRILL STREET GROUP PRACTICE,13783,28285,22540,22168,19193
B81009,MARKET WEIGHTON GROUP PRACTICE,9104,40027,32792,29013,27994
B81010,HESSLE GRANGE MEDICAL PRACTICE,13267,38410,30662,27807,25877
B81011,KINGSTON HEALTH (HULL),8726,29978,23843,22670,19814
B81012,DR AP KUMAR,4442,29111,23029,22372,19432
B81013,MONTAGUE MEDICAL PRACTICE,9256,31914,25813,23727,21656
B81014,PRACTICE TWO,7186,26158,23046,22462,20337
B81015,CLEE MEDICAL CENTRE,14673,30580,24265,23159,20534
B81016,PELHAM MEDICAL GROUP,9330,30413,24483,23287,20215
B81017,KINGSTON MEDICAL GROUP,7139,26568,20741,21190,16980
B81018,DR RK AWAN AND PARTNERS,6063,27428,22265,20608,17189
B81019,DR JETHWA,2797,29450,23441,22523,19573
B81020,THE SUTTON MANOR SURGERY,7443,32283,26319,23815,21211
B81021,FAITH HOUSE SURGERY,7644,32736,26442,24836,21875
B81022,CAMBRIDGE AVENUE MEDICAL CENTRE,14897,33223,26781,24684,22858
B81023,THE CHANTRY HEALTH GROUP,6141,30371,24446,23249,20228
B81024,THE WILLERBY SURGERY,8745,42811,33719,30667,28523
B81025,SOUTH HOLDERNESS MEDICAL PRACTICE,12335,27950,24440,22620,21060
B81026,ANCORA MEDICAL PRACTICE,17312,30925,24952,23075,20418
B81027,ST ANDREWS GROUP PRACTICE,6231,28232,22095,21826,18396
B81029,THE SNAITH AND RAWCLIFFE MEDICAL GROUP,10157,36729,30945,26784,26187
B81030,SCARTHO MEDICAL CENTRE,12479,34663,28598,26504,24423
B81031,FIELDHOUSE MEDICAL GROUP,14205,31258,25278,23781,21037
B81032,WILBERFORCE SURGERY,2913,26696,20712,21477,17299
B81034,LEVEN & BEEFORD MEDICAL PRACTICE,10990,38113,30829,27896,27190
B81035,THE AVENUES MEDICAL CENTRE,5954,34509,27001,26144,22817
B81036,POCKLINGTON GROUP PRACTICE,15221,38805,33962,29764,28492
B81037,THE PARK SURGERY,15153,36824,29673,27132,25808
B81038,DR IA GALEA AND PARTNERS,7261,30936,24344,23069,20221
B81039,THE ROXTON PRACTICE,17373,32052,25605,24438,22270
B81040,DR JAD WEIR & PARTNERS,14834,26795,21695,20673,17734
B81041,DR SR MARSHALL AND PARTNERS,6155,37437,30734,27070,26065
B81042,DR SA HILL AND PARTNERS,12159,41441,33089,30286,28394
B81043,SOUTH AXHOLME PRACTICE,14663,37661,29841,27282,26706
B81044,HOLME-BUBWITH MEDICAL GROUP,5767,43026,35765,30620,29072
B81045,ASHBY TURN PRIMARY CARE PARTNERS,12535,31517,25259,23581,21026
B81046,THE BRIDGE GROUP PRACTICE,8996,27704,22064,21212,17693
B81047,WOLSELEY MEDICAL CENTRE,7048,28150,21932,22239,18340
B81048,THE NEWLAND GROUP,8848,32037,25374,24459,20601
B81049,NEW HALL SURGERY,9258,32642,26443,24591,21834
B81050,HEDON GROUP PRACTICE,11869,34599,29025,25964,24716
B81051,OLD FIRE STATION SURGERY,10424,41284,33037,30260,28419
B81052,MUSIL J,5723,32251,24822,24816,20681
B81053,DIADEM MEDICAL PRACTICE,11809,28697,23220,21420,18879
B81054,CLIFTON HOUSE MEDICAL CENTRE,9364,29016,22968,22428,18631
B81055,DR S DIJOUX,3542,32185,25924,24447,22649
B81056,THE SPRINGHEAD MEDICAL CENTRE,15327,34207,27619,25708,23682
B81057,ST ANDREWS NEWINGTON,2639,30620,24193,23373,20179
B81058,SYDENHAM GROUP PRACTICE,7783,29512,23241,22674,19435
B81060,"FIELD HOUSE SURGERY, BRIDLINGTON",8204,26062,22961,22486,20303
B81061,BROUGH AND SOUTH CAVE MEDICAL PRACTICE,20714,43046,36036,31814,31426
B81062,"CHURCH VIEW SURGERY, HEDON",11701,34643,29076,26000,24738
B81063,BRIDGE STREET SURGERY,6593,35215,29058,26275,24958
B81064,CHURCH LANE MEDICAL CENTRE,8713,31794,25438,23590,20995
B81065,TRENT VIEW MEDICAL PRACTICE,11841,33461,26757,24746,22643
B81066,DR GM CHOWDHURY'S PRACTICE,2288,28443,22891,21791,18900
B81068,BARTHOLOMEW MEDICAL GROUP,16031,31939,25853,23758,21653
B81069,"PRACTICE 3, MEDICAL CENTRE, BRIDLINGTON",9896,25890,22874,22348,20198
B81070,PRACTICE ONE,5818,25999,22954,22444,20284
B81072,DR RJ WESTROP & PARTNERS,6549,31727,25123,24218,20616
B81074,DR AK REJ,3032,29381,23577,22597,19812
B81075,MALLIK MK,1812,32729,26110,24654,22130
B81077,WOODFORD MEDICAL PRACTICE,9981,31347,25359,23844,21044
B81080,DR GS MALCZEWSKI'S PRACTICE,2068,29148,23617,21844,19291
B81081,NEW GREEN SURGERY,3849,29463,23570,22601,19795
B81082,NORTH BEVERLEY MEDICAL CENTRE,5944,43553,34748,31405,29628
B81084,COTTINGHAM MEDICAL CENTRE,7731,38412,30428,28809,26651
B81085,BURNBRAE MEDICAL PRACTICE,5056,31098,24888,23373,20965
B81087,BIRKWOOD MEDICAL CENTRE,7089,30355,24905,23312,20548
B81088,HOWDEN MEDICAL PRACTICE,7182,37962,30399,26970,25651
B81089,DR L WITVLIET'S PRACTICE,3620,26346,21243,20455,17484
B81090,THE OSWALD ROAD MEDICAL SURGERY,4505,30906,24790,22995,20205
B81091,LITTLEFIELD SURGERY,5624,31396,25350,23906,21117
B81092,"THE MEDICAL CENTRE, DRIFFIELD",10356,37397,30042,27603,26183
B81094,DR AK DATTA'S PRACTICE,1309,32390,27043,24164,21652
B81095,COOK BF,3867,32741,26292,24713,22175
B81097,HOLDERNESS HEALTH OPEN DOOR SURGERY,1520,32812,26256,24210,22200
B81099,KIRTON LINDSEY SURGERY,5507,36113,28812,26112,24617
B81100,DR AC MILNER,2899,38779,31221,28256,26487
B81101,DR HS SURI'S PRACTICE,5766,39951,32029,29207,27158
B81104,NAYAR JK,5710,33597,27026,25701,21624
B81108,DR GG DE AND DR A SINHA,4221,33453,27248,25034,22612
B81109,RIVERSIDE SURGERY,12251,35004,29008,26179,24831
B81112,ST ANDREWS - BRANSHOLME,3145,29441,24043,22125,18820
B81113,CEDAR MEDICAL PRACTICE,6277,31150,25014,23264,20594
B81118,WEST COMMON LANE TEACHING PRACTICE,5242,32453,25691,24008,21467
B81119,DR G PALOORAN AND PARTNERS,4358,29658,24200,22229,18829
B81120,DRS KELLY AND BAWN,1687,38136,30571,28342,26204
B81121,BEVERLEY & MOLESCROFT SURGERY,2627,45090,35591,32258,30633
B81602,HANCOCKS ME,2567,37407,29728,28224,25934
B81603,ASHWOOD SURGERY,4525,29391,23095,22297,19127
B81606,STIRLING MEDICAL CENTRE (MATHEWS),4124,28687,22804,22081,18866
B81616,DR GT HENDOW'S PRACTICE,2505,30331,24663,22695,19594
B81617,THE BIRCHES MEDICAL PRACTICE,8786,29970,24272,22498,19593
B81619,PARK VIEW SURGERY,4165,37790,30060,27381,25542
B81620,BISWAS B,2435,30013,23681,22860,20093
B81622,WALKERGATE SURGERY,4063,41000,32876,30218,28309
B81628,BARNETBY MEDICAL CENTRE,2963,34334,28638,25792,24268
B81631,DRS RAUT AND THOUFEEQ,3512,32150,25649,23722,19716
B81634,DR J VENUGOPAL & PARTNERS,2817,30041,24362,22535,19131
B81635,DR G DAVE'S PRACTICE,3107,32751,27163,24422,22198
B81642,DR OZ QURESHI,2715,31857,25698,24491,22504
B81644,CHESTNUT FARM SURGERY,2232,31188,25241,23094,20302
B81645,EAST PARK PRACTICE,3679,29008,23286,22217,19444
B81647,WEST TOWN SURGERY,2885,31644,26956,24684,23310
B81648,THE KILLINGHOLME SURGERY,1219,33398,27987,25241,23539
B81653,THE CHESTNUTS,4470,37181,29578,27867,25708
B81655,BEDI NPS,2277,30796,24977,23662,21120
B81656,RAJ MEDICAL CENTRE,5604,27996,23367,21843,18880
B81658,THE HESSLE HEALTH SURGERY,1918,33931,27011,25099,22976
B81663,WYBERS WOOD SURGERY,2399,31878,25856,24062,21357
B81664,HUMBERVIEW SURGERY,1920,28151,22133,21582,18294
B81665,HEALING PARTNERSHIP,2065,36420,29904,26675,24759
B81666,DR MITCHELL,2237,44946,35524,31913,29194
B81671,KESHRI SN,155,28228,23209,22115,18988
B81674,DR JC JOSEPH'S PRACTICE,2383,29585,24075,21863,19477
B81675,TAK AH,8263,29656,23413,22675,19524
B81677,DRS CHALMERS & MEIER,4446,29879,23785,22778,19825
B81682,LONGHILL HEALTH CARE CENTRE,5285,29643,23990,22188,19573
B81683,DR AS RAGHUNATH AND PTNRS,1786,28927,22697,22158,18770
B81685,DR NA POULOSE'S PRACTICE,2309,29554,24172,22229,18947
B81686,BALASANTHIRAN S,2604,31581,25467,23685,21198
B81688,DR KV GOPAL'S PRACTICE,1912,29657,24154,22245,18850
B81689,DR AH HUSSAIN,2082,31360,24864,23607,20763
B81690,ST ANDREWS NORTHPOINT,1283,31934,26442,23779,21102
B81692,THE QUAYS,2555,25616,19750,21082,16559
B81693,DR AMIN,2502,29340,23097,22290,19141
B81697,DR P SURESH BABU,2772,30317,24103,22964,19979
B82001,FALSGRAVE SURGERY,10469,31028,25957,25108,22085
B82002,MILLFIELD SURGERY,7178,39527,31978,29812,27522
B82003,PETERGATE SURGERY,6413,42132,32506,30112,28209
B82004,NIDDERDALE GROUP PRACTICE,10387,44566,35321,33450,29825
B82005,PRIORY MEDICAL GROUP,54522,38846,30649,29345,25620
B82006,CLIFTON MEDICAL PRACTICE,5091,39867,30407,28883,26012
B82007,TOWNHEAD SURGERY,9363,38584,31241,28305,26338
B82008,NORTH HOUSE SURGERY,9095,39979,33391,29834,27917
B82010,RIPON SPA SURGERY,6960,39657,33208,29648,27716
B82011,SHERBURN SURGERY,5023,34089,28368,25443,24324
B82012,THE LEEDS ROAD PRACTICE,13187,48815,37409,35671,32733
B82013,THE MOSS PRACTICE,20026,44602,34291,32542,29516
B82014,KINGSWOOD SURGERY,6883,44624,33871,32063,29518
B82016,EAST PARADE SURGERY,7082,44148,33895,32501,29197
B82017,WHITBY GROUP PRACTICE,14396,32732,26525,25171,23300
B82018,ESCRICK SURGERY,6019,41456,35106,31805,29618
B82019,TOPCLIFFE SURGERY,2884,40340,32838,30114,28237
B82020,CROSSHILLS GROUP PRACTICE,12157,37663,31155,28774,27650
B82021,DALTON TERRACE SURGERY,7509,42926,32727,31310,27974
B82022,GREAT AYTON SURGERY,5552,41663,32196,30972,27882
B82023,CATTERICK VILLAGE SURGERY,6426,40975,31514,30019,28592
B82024,EASTFIELD MEDICAL CENTRE,7584,32138,26583,24279,22120
B82025,DERWENT PRACTICE,19840,34194,28224,26269,24405
B82026,HAXBY GROUP PRACTICE,19912,42127,33709,30340,28834
B82027,THE SPA SURGERY,10127,45282,34702,33296,29939
B82028,FISHER MEDICAL CENTRE,14133,39635,30709,28961,27432
B82029,ALDBROUGH ST JOHN SURGERY,3144,39892,33014,29966,27504
B82030,DR AKESTER & PARTNERS,5508,40881,33006,30143,28890
B82031,SHERBURN GROUP PRACTICE,8864,43604,34761,30792,29699
B82032,CHURCH LANE SURGERY,10234,43428,34388,31988,29002
B82033,PICKERING MEDICAL PRACTICE,10453,34865,27968,26320,25289
B82034,QUAKER'S LANE SURGERY,6224,39532,30464,29722,27656
B82035,SCORTON MEDICAL CENTRE,3508,41307,31708,30122,28262
B82036,DR FLETCHER & PTRS,7241,39326,33076,29449,27517
B82037,FILEY SURGERY,8849,27322,23611,23506,22429
B82038,PROSPECT ROAD SURGERY,7569,31164,26160,24915,21909
B82041,BEECH TREE SURGERY,15819,39354,32208,28384,27083
B82042,LAMBERT MEDICAL CENTRE,8221,38712,31443,29462,27536
B82044,STOKESLEY SURGERY,9422,42600,33160,31636,28506
B82045,CENTRAL DALES PRACTICE,4263,39300,30585,27999,26579
B82046,STAITHES SURGERY,2756,34129,27046,25669,23162
B82047,UNITY HEALTH,22788,40505,35209,34647,28633
B82049,THIRSK DOCTORS SURGERY,7115,38687,31420,29485,27531
B82050,MOWBRAY HOUSE SURGERY,19699,38874,31195,29268,27453
B82053,DYNELEY HOUSE SURGERY,11746,38240,29742,27927,26348
B82054,SCARBOROUGH MEDICAL GROUP,12605,31517,26542,25934,23233
B82055,GALE FARM SURGERY,13146,40967,31719,29480,27316
B82057,SPRINGBANK SURGERY,5718,46663,36765,33210,29636
B82059,DR DF BANNATYNE & PARTNERS,11119,42652,33199,30854,28768
B82060,EASTGATE MEDICAL GROUP,11728,43167,32430,30641,28114
B82061,BENTHAM MEDICAL PRACTICE,7286,38868,31256,28735,27696
B82062,EGTON SURGERY,2283,35752,28134,26581,24264
B82063,WEST AYTON SURGERY,8048,35726,29067,26945,25681
B82064,TOLLERTON SURGERY,3313,44652,36017,32224,29275
B82066,GLEBE HOUSE SURGERY,9395,40129,31937,29479,29045
B82067,STOCKWELL ROAD SURGERY,6628,44418,33491,31314,28599
B82068,HELMSLEY SURGERY,3159,37467,31000,29771,26585
B82069,BEECH HOUSE SURGERY,7777,44915,33586,31494,28920
B82071,THE OLD SCHOOL MEDICAL PRACTICE,7339,45584,36769,32328,31991
B82072,THE FRIARY SURGERY,5817,39658,30591,29771,27762
B82073,SOUTH MILFORD SURGERY,9713,42648,34805,30673,29350
B82074,POSTERNGATE SURGERY,15965,38233,30919,27742,26065
B82075,MAYFORD HOUSE SURGERY,9816,37893,30571,28632,27099
B82076,ST.LUKE'S MEDICAL PRACTICE,5124,43336,33353,31588,28733
B82077,KIRKBYMOORSIDE SURGERY,5947,36974,29565,27721,26489
B82078,LEYBURN MEDICAL PRACTICE,5849,36265,30226,27632,27021
B82079,STILLINGTON SURGERY,3257,38318,31091,29327,27311
B82080,MY HEALTH GROUP,18174,43559,36235,31488,29603
B82081,ELVINGTON MEDICAL PRACTICE,7209,43627,37481,31977,29999
B82083,YORK MEDICAL GROUP,32308,38731,30005,29048,25603
B82086,THE DANBY PRACTICE,2333,35760,27958,26472,23948
B82088,BROOK SQUARE SURGERY,11485,30842,25890,24986,21885
B82091,PARK PARADE SURGERY,6455,45222,34587,33148,29851
B82092,BELGRAVE SURGERY,4947,30442,25388,25108,21721
B82095,BEECH GROVE MEDICAL PRACTICE,3951,38318,29830,28099,25846
B82097,SCOTT ROAD MEDICAL CENTRE,11013,36868,29799,27096,25089
B82098,JORVIK GILLYGATE PRACTICE,20531,40672,31165,30579,26394
B82099,GRASSINGTON MEDICAL CENTRE,4066,40028,31660,30961,29396
B82100,FRONT STREET SURGERY,4263,39886,31331,28981,27130
B82101,SLEIGHTS AND SANDSEND MEDICAL PRACTICE,5148,34359,27950,26246,24548
B82103,EAST PARADE,2097,39031,30639,29631,25994
B82104,HAREWOOD MEDICAL PRACTICE,6627,41201,32375,30437,28903
B82105,TADCASTER MEDICAL CENTRE,8423,45272,33837,31449,30318
B82106,HACKNESS ROAD SURGERY,3314,32777,27941,26066,24343
B82609,AMPLEFORTH SURGERY,3958,37829,31393,29945,26862
B82611,PEASHOLM SURGERY,8152,29980,25209,24591,21254
B82619,TERRINGTON SURGERY,1032,39069,32331,29902,28139
B82622,REETH MEDICAL CENTRE,1582,39993,30693,28166,26588
B82628,HUNMANBY SURGERY,4034,28251,24236,23731,22680
B83002,ILKLEY & WHARFEDALE MEDICAL PRACTICE,4394,44165,35927,33788,30783
B83005,THORNBURY MEDICAL PRACTICE,7460,29746,23857,19994,16442
B83006,SILSDEN & STEETON MEDICAL PRACTICE,11047,36121,31658,28562,27909
B83007,THE HEATON MEDICAL PRACTICE,5804,33621,26682,22623,18958
B83008,LING HOUSE MEDICAL CENTRE,11536,31787,26920,23510,20935
B83009,SUNNYBANK MEDICAL CENTRE,10982,31936,26497,24892,22411
B83010,PARKLANDS MEDICAL PRACTICE,10619,29153,23905,21736,18335
B83011,WOODROYD CENTRE,5529,28009,22461,20205,16496
B83012,CARLTON MEDICAL PRACTICE,5835,31031,25629,21712,18192
B83013,WESTCLIFFE MEDICAL CENTRE,11303,35762,28968,26689,23312
B83014,BINGLEY MEDICAL PRACTICE,12696,39828,32854,30324,27994
B83015,TONG MEDICAL PRACTICE,8389,27951,23263,20944,17907
B83016,FARROW MEDICAL CENTRE,5739,28620,24135,20505,16773
B83017,HORTON BANK PRACTICE,7955,32384,26665,23854,20466
B83018,IDLE MEDICAL CENTRE,11476,35714,29903,26891,23979
B83019,GRANGE PARK SURGERY,6591,48884,38025,34363,32576
B83020,THE WILLOWS MEDICAL CTR.,7397,37177,31000,27865,24747
B83021,FARFIELD GROUP PRACTICE,12704,32368,26937,23813,21274
B83022,DR N DRIVER & PARTNERS,9056,39371,32508,29433,27789
B83023,HOLYCROFT SURGERY,10265,32233,26783,23724,21184
B83025,LITTLE HORTON LANE MEDICAL CENTRE-MALL,4141,27674,22258,19755,15690
B83026,PRIMROSE SURGERY,5003,26782,22284,17966,13620
B83027,HAWORTH MEDICAL PRACTICE,9270,40271,32563,29929,27322
B83028,WIBSEY & QUEENSBURY MED P,10933,33703,27117,24789,21878
B83029,LOW MOOR SURGERY,9059,32646,26714,24926,22352
B83030,THORNTON & DENHOLME MEDICAL PRACTICE,8355,35332,29110,26476,23851
B83031,OAK GLEN SURGERY,3297,39977,33021,30321,28104
B83032,BRADFORD MOOR PRACTICE,3800,28947,23477,19354,15540
B83033,KILMENY SURGERY,13238,31127,25917,23350,20562
B83034,GRANGE MEDICAL CENTRE,6269,28993,23711,19993,15350
B83035,HORTON PARK MEDICAL PRACTICE,8717,27835,21966,19483,15063
B83037,THE WILSDEN MEDICAL PRACTICE,10023,37039,31089,28744,26394
B83038,LEYLANDS LANE MEDICAL PRACTICE,11607,33670,27853,23533,19848
B83039,WINDHILL GREEN MEDICAL CENTRE,12496,35871,29516,27355,24495
B83040,SALTAIRE MEDICAL PRACTICE,10655,37404,30406,29254,26473
B83041,BOWLING HALL MED PRACTICE,7420,28394,23610,21314,17969
B83042,ROOLEY LANE MED. CENTRE,7066,28996,24020,21698,18406
B83043,WOODROYD CENTRE - LONGFIELD,4869,27390,22040,19720,15889
B83044,DR MILLS & PRTNRS,7245,28352,23599,21257,18330
B83045,MAYFIELD MEDICAL CENTRE,6691,33404,28617,24959,22055
B83049,COWGILL SURGERY,4092,33465,28538,25008,22103
B83050,THE GRANGE PRACTICE,7599,32926,26960,23872,21045
B83051,BRADFORD STUDENT HEALTH SERVICE,9472,27805,21225,18790,13089
B83052,KENSINGTON ST HC - WILSON,8781,29439,24478,20439,16648
B83054,DR WSG PASSANT'S PRACTICE,4972,33820,28473,25452,22572
B83055,THE RIDGE MEDICAL PRACT.,25494,30365,24582,21976,18471
B83056,MOORSIDE SURGERY,7204,32634,26729,24053,20996
B83058,THE AVICENNA MEDICAL PRACTICE,7053,28104,22917,18271,14217
B83061,OAKWORTH MEDICAL PRACTICE,3467,37745,30208,27280,24681
B83062,ASHCROFT SURGERY,8599,31083,25877,22972,19874
B83063,DR NSE HAYWARD & PARTNERS,7988,35334,28564,26364,22861
B83064,THE ROCKWELL AND WROSE PRACTICE,9540,33998,28291,25422,22307
B83067,THE SPRINGFIELD SURGERY (BINGLEY),7165,39354,32511,30159,27767
B83069,DR BASU,1645,28677,24118,20049,15672
B83070,MUGHAL MEDICAL CENTRE,4012,29645,23527,20658,16011
B83071,PHOENIX MEDICAL PRACTICE,4112,32822,26859,23610,20588
B83602,ONE MEDICARE @ NORTH STREET,6757,29787,25843,22347,19442
B83604,THE LISTER SURGERY,2658,28576,24511,19886,15589
B83611,BARKEREND HC - EL ELIWI,2230,28914,23453,19317,15392
B83613,LCD BRADFORD AT MANNINGHAM MEDICAL CNTRE,3621,26142,22696,18563,14033
B83614,PICTON MEDICAL CENTRE,5322,28687,24814,19836,15472
B83617,DR U AKBAR,1877,28919,24644,19928,15527
B83620,ADDINGHAM SURGERY,2919,44386,34893,33095,30396
B83621,DR A AZAM & PARTNERS,3417,28254,22164,19609,14805
B83622,DR MA IQBAL & PARTNERS,5251,28874,24079,19947,15910
B83624,ILKLEY MOOR MEDICAL PRACTICE,13636,44162,35939,33833,30802
B83626,VALLEY VIEW SURGERY,6410,27912,23451,19514,15731
B83627,FRIZINGHALL MEDICAL CENTRE,3529,33843,27751,23368,19409
