PRACTICE_CODE,ORG_NAME,tot_patients_per_PRACTICE_CODE,Practice_code_weighted_tot_of_Total annual income (£),Practice_code_weighted_tot_of_Net annual income (£),Practice_code_weighted_tot_of_Net annual income before housing costs (£),Practice_code_weighted_tot_of_Net annual income after housing costs (£)
A88005,WENLOCK ROAD SURGERY,4622,31949,25780,25667,22529
A88006,TALBOT MEDICAL CENTRE,8426,31971,25822,25701,22389
A88007,WAWN STREET SURGERY,9026,33499,26651,26589,23528
A88008,TRINITY MEDICAL CENTRE,6142,32930,26335,26222,23133
A88009,DR THORNILEY-WALKER & PARTNERS,6450,41257,32782,30121,27816
A88010,ALBERT ROAD SURGERY,3036,33076,26431,25985,23019
A88011,WESTOE SURGERY,2832,33310,26576,26380,23316
A88012,ELLISON VIEW SURGERY,5801,35139,27504,26453,23615
A88013,CENTRAL SURGERY,13698,34010,27186,26633,23685
A88014,STANHOPE PARADE HC (DR KULKARNI),2720,32332,25844,26023,22827
A88015,ST.GEORGE'S MEDICAL CTR,3680,32134,25734,25870,22682
A88016,DR SIMPSON & PARTNERS,7774,41970,33096,30362,28148
A88020,FLAGG COURT (DR S CHANDER),1777,34337,27845,26803,23955
A88022,THE GLEN MEDICAL GROUP,7718,35598,27637,26701,23854
A88023,WHITBURN SURGERY,5137,38059,30067,28318,25747
A88025,THE G.P.SUITE,5080,32816,26324,25931,22955
A88601,IMEARY STREET PRACTICE,2607,34418,27279,26945,24018
A88603,THE PARK SURGERY,3055,35531,27607,26621,23779
A88608,RAVENSWORTH SURGERY,5828,33109,26488,26235,23217
A88611,CHICHESTER PRACTICE,2645,33301,26583,26452,23350
A88613,EAST WING PRACTICE,3965,32811,26233,25941,22949
A88614,FLAGG COURT (DR N WIN),1902,32766,26334,25921,22999
A89001,DEERNESS PARK MEDICAL GROUP,14011,32148,25198,25257,21450
A89002,DR S M BHATE & DR H EL-SHAKANKERY,3223,32755,25343,25438,21719
A89003,DR AKK HEGDE,5763,37187,28648,27547,25439
A89004,HETTON GROUP PRACTICE,11642,34115,27784,26657,23782
A89005,DR BRIGHAM & PARTNERS,5835,36059,27638,26740,23821
A89006,DR SHETTY & PARTNERS,7312,33609,26199,25571,22343
A89007,PALLION FAMILY PRACTICE,10164,34540,26823,26055,23042
A89008,RED HOUSE MEDICAL CENTRE,5001,30683,24253,25062,21319
A89009,HERRINGTON MEDICAL CENTRE,7135,39425,30925,28254,25626
A89010,DR STEPHENSON & PARTNERS,12092,36214,28052,27225,24907
A89011,JOSHI NA,3953,36624,28156,27239,23965
A89012,DR DIXIT'S PRACTICE,4904,37577,28863,27762,25679
A89013,THE NEW CITY MEDICAL GROUP,5338,34239,26370,26007,22727
A89014,ROKER FAMILY PRACTICE,2183,34770,26649,27017,23768
A89015,"FULWELL MEDICAL CENTRE,",9756,40324,30350,29591,27307
A89016,ST BEDE MEDICAL CENTRE,7767,35570,27179,27414,24298
A89017,MILLFIELD MEDICAL GROUP,12743,33527,26115,25674,22311
A89018,ASHBURN MEDICAL CENTRE,4542,34426,26489,25993,22730
A89019,"DRS CLOAK, CHOI AND MILLIGAN",9998,31157,24659,25283,21527
A89020,THE OLD FORGE SURGERY,7992,33683,26228,25697,22351
A89021,KEPIER MEDICAL PRACTICE,8724,36921,30344,27532,24829
A89022,CONCORD MEDICAL PRACTICE,5232,36205,28000,27186,24859
A89023,"HOUGHTON MEDICAL GROUP,",7827,36781,30479,27436,24866
A89024,THE BROADWAY MEDICAL PRACTICE,5579,33886,26330,25780,22494
A89025,ENCOMPASS HEALTH CARE,5986,37505,28914,27726,25693
A89026,VICTORIA MEDICAL PRACTICE,3045,35921,27828,27073,24691
A89027,SPRINGWELL MEDICAL GROUP,6418,33448,26092,25573,22204
A89028,GRANGEWOOD SURGERY,7015,39077,30727,28089,25724
A89029,SPRINGWELL HOUSE,1909,34118,26370,25893,22519
A89030,WESTBOURNE MEDICAL GROUP,6552,38495,30571,28058,25642
A89031,HYLTON MEDICAL GROUP,5883,34833,27033,26073,22882
A89032,COLLIERY MEDICAL GROUP,5195,36892,28284,27365,24106
A89034,PARK LANE PRACTICE,4043,34867,26711,26329,23195
A89035,SOUTHLANDS MEDICAL GROUP,5275,37423,28988,26998,23838
A89036,CASTLETOWN MEDICAL CENTRE,2090,31572,25708,24992,20515
A89038,BARMSTON MEDICAL CENTRE,4711,37762,29072,27701,25749
A89040,MONKWEARMOUTH HEALTH CENTRE,2761,35118,26911,27218,24056
A89041,HAPPY HOUSE SURGERY,5226,33388,25983,25575,22194
A89042,CHURCH VIEW MEDICAL CENTRE,6013,37190,28468,27435,24276
A89603,DR. R. OBONNA,1994,30806,24478,25170,21345
A89604,DR WEATHERHEAD & ASSOCIATES,3873,30017,23898,24821,20884
A89610,PEACE  HAVEN,3040,37434,28927,27167,24078
A89611,EDEN TERRACE SURGERY,2719,35343,27176,26398,23846
A89612,NATHAN JR,2405,32118,24695,25087,21229
A89614,SOUTH HYLTON SURGERY,3963,33503,26538,26311,22743
A89616,RICKLETON MEDICAL CENTRE,2049,40805,31572,29270,27778
A89617,HARRATON SURGERY,2167,41275,31953,29479,28064
A89620,DR THOMAS,2665,36025,27920,27154,24773
A89621,PENNYWELL MEDICAL CENTRE,2849,31748,25488,25236,21220
A89623,CHESTER SURGERY,2536,35315,27354,26324,23805
A89624,DR. N.J. BHATT & DR. H.M. BENN,2241,35482,27483,26841,24348
B81002,DR A  KUMAR-CHOUDHARY'S PRACTICE,3479,34744,27603,25081,22290
B81003,BEACON MEDICAL,13187,34307,27760,27183,25446
B81004,"EASTGATE MEDICAL GROUP, HORNSEA",12307,35757,28831,26122,25868
B81005,THE CENTRAL SURGERY BARTON,16659,38523,30627,28968,27808
B81006,"MANOR HOUSE SURGERY, BRIDLINGTON",8720,29858,25219,23444,23786
B81007,WINTERTON MEDICAL PRACTICE,9718,37432,30242,27790,26235
B81008,MORRILL STREET GROUP PRACTICE,13783,33843,26414,25425,22170
B81009,MARKET WEIGHTON GROUP PRACTICE,9104,46680,33265,31157,30250
B81010,HESSLE GRANGE MEDICAL PRACTICE,13267,46258,33720,33177,29742
B81011,KINGSTON HEALTH (HULL),8726,34600,27025,25767,22619
B81012,DR AP KUMAR,4442,30585,25534,24662,22866
B81013,MONTAGUE MEDICAL PRACTICE,9256,38222,28680,27673,24037
B81014,PRACTICE TWO,7186,29404,25118,23355,23465
B81015,CLEE MEDICAL CENTRE,14673,32386,26626,25888,24111
B81016,PELHAM MEDICAL GROUP,9330,32284,26606,25663,23590
B81017,KINGSTON MEDICAL GROUP,7139,31875,24312,23360,20427
B81018,DR RK AWAN AND PARTNERS,6063,31067,24189,22175,19474
B81019,DR JETHWA,2797,31212,25930,24923,22937
B81020,THE SUTTON MANOR SURGERY,7443,36312,28027,26136,23461
B81021,FAITH HOUSE SURGERY,7644,37929,28325,26196,23929
B81022,CAMBRIDGE AVENUE MEDICAL CENTRE,14897,37483,29270,27764,25682
B81023,THE CHANTRY HEALTH GROUP,6141,32240,26561,25632,23559
B81024,THE WILLERBY SURGERY,8745,53096,36804,36149,32923
B81025,SOUTH HOLDERNESS MEDICAL PRACTICE,12335,32076,27250,24601,24350
B81026,ANCORA MEDICAL PRACTICE,17312,34738,27591,25725,23394
B81027,ST ANDREWS GROUP PRACTICE,6231,32743,25486,24982,21622
B81029,THE SNAITH AND RAWCLIFFE MEDICAL GROUP,10157,44241,33528,32585,28658
B81030,SCARTHO MEDICAL CENTRE,12479,39953,30737,29387,27409
B81031,FIELDHOUSE MEDICAL GROUP,14205,33437,27390,26280,24238
B81032,WILBERFORCE SURGERY,2913,32209,24887,24453,21199
B81034,LEVEN & BEEFORD MEDICAL PRACTICE,10990,42602,32015,29264,28618
B81035,THE AVENUES MEDICAL CENTRE,5954,39928,29743,28406,25612
B81036,POCKLINGTON GROUP PRACTICE,15221,46937,33503,32313,29824
B81037,THE PARK SURGERY,15153,42020,32388,30477,28397
B81038,DR IA GALEA AND PARTNERS,7261,35232,27699,26751,23174
B81039,THE ROXTON PRACTICE,17373,36126,30001,27850,25311
B81040,DR JAD WEIR & PARTNERS,14834,31022,25357,23294,20410
B81041,DR SR MARSHALL AND PARTNERS,6155,43796,32107,31002,28399
B81042,DR SA HILL AND PARTNERS,12159,47278,33875,33155,31177
B81043,SOUTH AXHOLME PRACTICE,14663,42779,33864,31956,29813
B81044,HOLME-BUBWITH MEDICAL GROUP,5767,49501,36219,33442,32021
B81045,ASHBY TURN PRIMARY CARE PARTNERS,12535,34609,27651,26283,24235
B81046,THE BRIDGE GROUP PRACTICE,8996,31754,24629,23509,20502
B81047,WOLSELEY MEDICAL CENTRE,7048,33598,25610,24799,21737
B81048,THE NEWLAND GROUP,8848,36898,27919,26132,23520
B81049,NEW HALL SURGERY,9258,38618,28816,26539,23946
B81050,HEDON GROUP PRACTICE,11869,40451,30476,28995,27046
B81051,OLD FIRE STATION SURGERY,10424,47290,33892,33286,31238
B81052,MUSIL J,5723,37195,28101,26716,23839
B81053,DIADEM MEDICAL PRACTICE,11809,32807,26656,24105,21247
B81054,CLIFTON HOUSE MEDICAL CENTRE,9364,33883,25739,24327,21611
B81055,DR S DIJOUX,3542,36136,28571,27920,26440
B81056,THE SPRINGHEAD MEDICAL CENTRE,15327,40606,30162,29631,26873
B81057,ST ANDREWS NEWINGTON,2639,35589,26948,25930,22986
B81058,SYDENHAM GROUP PRACTICE,7783,34511,26387,25819,22646
B81060,"FIELD HOUSE SURGERY, BRIDLINGTON",8204,29277,24961,23326,23413
B81061,BROUGH AND SOUTH CAVE MEDICAL PRACTICE,20714,54584,36904,35882,34646
B81062,"CHURCH VIEW SURGERY, HEDON",11701,40477,30471,28985,27026
B81063,BRIDGE STREET SURGERY,6593,39814,31404,29846,27569
B81064,CHURCH LANE MEDICAL CENTRE,8713,35153,27770,26035,23852
B81065,TRENT VIEW MEDICAL PRACTICE,11841,37651,29887,28127,25897
B81066,DR GM CHOWDHURY'S PRACTICE,2288,32862,26269,24442,21507
B81068,BARTHOLOMEW MEDICAL GROUP,16031,38181,28639,27653,24058
B81069,"PRACTICE 3, MEDICAL CENTRE, BRIDLINGTON",9896,29137,24885,23231,23353
B81070,PRACTICE ONE,5818,29227,24987,23284,23397
B81072,DR RJ WESTROP & PARTNERS,6549,36667,27763,26218,23563
B81074,DR AK REJ,3032,34299,26716,25453,22399
B81075,MALLIK MK,1812,38425,28875,27836,24997
B81077,WOODFORD MEDICAL PRACTICE,9981,33479,27406,26318,24201
B81080,DR GS MALCZEWSKI'S PRACTICE,2068,33751,27081,24630,21796
B81081,NEW GREEN SURGERY,3849,34582,26954,25632,22527
B81082,NORTH BEVERLEY MEDICAL CENTRE,5944,50013,35147,34053,31984
B81084,COTTINGHAM MEDICAL CENTRE,7731,46261,33296,31200,29150
B81085,BURNBRAE MEDICAL PRACTICE,5056,35721,27580,26178,23182
B81087,BIRKWOOD MEDICAL CENTRE,7089,33058,27302,25750,23836
B81088,HOWDEN MEDICAL PRACTICE,7182,44898,32654,31581,28428
B81089,DR L WITVLIET'S PRACTICE,3620,30668,25232,23155,20269
B81090,THE OSWALD ROAD MEDICAL SURGERY,4505,34449,27298,25362,23104
B81091,LITTLEFIELD SURGERY,5624,33569,27436,26371,24345
B81092,"THE MEDICAL CENTRE, DRIFFIELD",10356,41998,32175,30195,28409
B81094,DR AK DATTA'S PRACTICE,1309,36538,28076,25928,23542
B81095,COOK BF,3867,37501,27917,26103,23935
B81097,HOLDERNESS HEALTH OPEN DOOR SURGERY,1520,37067,28394,26657,23787
B81099,KIRTON LINDSEY SURGERY,5507,41889,33180,30216,28067
B81100,DR AC MILNER,2899,46496,33544,32806,30051
B81101,DR HS SURI'S PRACTICE,5766,45414,33203,32464,30444
B81104,NAYAR JK,5710,39096,29394,26799,24264
B81108,DR GG DE AND DR A SINHA,4221,36622,29246,28087,25375
B81109,RIVERSIDE SURGERY,12251,39746,31302,29870,27479
B81112,ST ANDREWS - BRANSHOLME,3145,32932,26380,24249,21545
B81113,CEDAR MEDICAL PRACTICE,6277,34577,27517,25854,23635
B81118,WEST COMMON LANE TEACHING PRACTICE,5242,34794,28068,26201,24113
B81119,DR G PALOORAN AND PARTNERS,4358,33356,26692,24444,21704
B81120,DRS KELLY AND BAWN,1687,42272,31668,31048,29171
B81121,BEVERLEY & MOLESCROFT SURGERY,2627,52568,36038,34765,33164
B81602,HANCOCKS ME,2567,44893,32463,30518,28551
B81603,ASHWOOD SURGERY,4525,30563,25601,24646,22724
B81606,STIRLING MEDICAL CENTRE (MATHEWS),4124,29947,25230,24240,22305
B81616,DR GT HENDOW'S PRACTICE,2505,34308,27121,24927,22256
B81617,THE BIRCHES MEDICAL PRACTICE,8786,33848,27052,25074,22715
B81619,PARK VIEW SURGERY,4165,45115,33067,32528,29166
B81620,BISWAS B,2435,31521,26192,25516,23732
B81622,WALKERGATE SURGERY,4063,46596,33609,33144,30936
B81628,BARNETBY MEDICAL CENTRE,2963,39035,31343,28692,26609
B81631,DRS RAUT AND THOUFEEQ,3512,38735,30341,26915,23760
B81634,DR J VENUGOPAL & PARTNERS,2817,34395,27321,24967,22142
B81635,DR G DAVE'S PRACTICE,3107,37100,28585,26055,23482
B81642,DR OZ QURESHI,2715,35691,28396,27728,26004
B81644,CHESTNUT FARM SURGERY,2232,35644,27546,26290,23310
B81645,EAST PARK PRACTICE,3679,33637,26589,24972,21976
B81647,WEST TOWN SURGERY,2885,38254,30484,28965,27875
B81648,THE KILLINGHOLME SURGERY,1219,38441,31000,28179,25885
B81653,THE CHESTNUTS,4470,44674,32213,30278,28261
B81655,BEDI NPS,2277,33956,27353,26011,24588
B81656,RAJ MEDICAL CENTRE,5604,30396,25928,24036,22229
B81658,THE HESSLE HEALTH SURGERY,1918,39558,30541,30195,26523
B81663,WYBERS WOOD SURGERY,2399,33249,27421,26344,24102
B81664,HUMBERVIEW SURGERY,1920,29120,24671,23773,21953
B81665,HEALING PARTNERSHIP,2065,40988,31900,30485,27013
B81666,DR MITCHELL,2237,57649,40047,39549,34905
B81671,KESHRI SN,155,30461,25568,24336,22385
B81674,DR JC JOSEPH'S PRACTICE,2383,34111,27598,24555,21795
B81675,TAK AH,8263,34424,26359,25458,22450
B81677,DRS CHALMERS & MEIER,4446,31629,26210,25210,23249
B81682,LONGHILL HEALTH CARE CENTRE,5285,34273,27159,25148,22261
B81683,DR AS RAGHUNATH AND PTNRS,1786,33385,25693,24911,21759
B81685,DR NA POULOSE'S PRACTICE,2309,33080,26409,24350,21662
B81686,BALASANTHIRAN S,2604,35052,28020,26524,24407
B81688,DR KV GOPAL'S PRACTICE,1912,33434,26785,24436,21730
B81689,DR AH HUSSAIN,2082,33303,27327,26236,24324
B81690,ST ANDREWS NORTHPOINT,1283,36013,27844,25723,23227
B81692,THE QUAYS,2555,31393,24349,24088,20779
B81693,DR AMIN,2502,30528,25522,24591,22624
B81697,DR P SURESH BABU,2772,31876,26452,25445,23430
B82001,FALSGRAVE SURGERY,10469,34520,27649,26135,24788
B82002,MILLFIELD SURGERY,7178,46781,35886,34041,31637
B82003,PETERGATE SURGERY,6413,48223,34989,33412,30494
B82004,NIDDERDALE GROUP PRACTICE,10387,47531,36015,35095,32215
B82005,PRIORY MEDICAL GROUP,54522,43154,32527,30778,28414
B82006,CLIFTON MEDICAL PRACTICE,5091,44179,33181,31636,28804
B82007,TOWNHEAD SURGERY,9363,40264,31469,29538,29900
B82008,NORTH HOUSE SURGERY,9095,44697,33441,31906,29117
B82010,RIPON SPA SURGERY,6960,44284,33298,31757,28928
B82011,SHERBURN SURGERY,5023,38871,32423,28988,26722
B82012,THE LEEDS ROAD PRACTICE,13187,53474,39284,40106,35081
B82013,THE MOSS PRACTICE,20026,46552,34818,34738,31267
B82014,KINGSWOOD SURGERY,6883,47239,35271,34709,31313
B82016,EAST PARADE SURGERY,7082,46450,34881,35292,31469
B82017,WHITBY GROUP PRACTICE,14396,35772,28318,27176,26021
B82018,ESCRICK SURGERY,6019,49372,36406,33283,30388
B82019,TOPCLIFFE SURGERY,2884,45991,34188,31835,29699
B82020,CROSSHILLS GROUP PRACTICE,12157,42460,32760,30822,30456
B82021,DALTON TERRACE SURGERY,7509,47586,34401,34236,31438
B82022,GREAT AYTON SURGERY,5552,45303,35097,34374,32570
B82023,CATTERICK VILLAGE SURGERY,6426,43907,32808,30287,28096
B82024,EASTFIELD MEDICAL CENTRE,7584,35225,28820,25892,25164
B82025,DERWENT PRACTICE,19840,41314,33333,31744,29416
B82026,HAXBY GROUP PRACTICE,19912,47202,33866,31973,30883
B82027,THE SPA SURGERY,10127,48167,35860,36413,32252
B82028,FISHER MEDICAL CENTRE,14133,43584,32812,31413,30535
B82029,ALDBROUGH ST JOHN SURGERY,3144,50209,35770,34690,32343
B82030,DR AKESTER & PARTNERS,5508,47014,35447,33242,30937
B82031,SHERBURN GROUP PRACTICE,8864,51171,36294,34961,31496
B82032,CHURCH LANE SURGERY,10234,49215,36035,34697,31111
B82033,PICKERING MEDICAL PRACTICE,10453,39187,30670,28633,29001
B82034,QUAKER'S LANE SURGERY,6224,41865,32517,31741,30588
B82035,SCORTON MEDICAL CENTRE,3508,45599,33708,32686,30351
B82036,DR FLETCHER & PTRS,7241,43791,33022,31527,28662
B82037,FILEY SURGERY,8849,33814,27263,25348,25905
B82038,PROSPECT ROAD SURGERY,7569,33804,27330,25822,24622
B82041,BEECH TREE SURGERY,15819,44645,33302,31464,27847
B82042,LAMBERT MEDICAL CENTRE,8221,43256,32752,31151,28581
B82044,STOKESLEY SURGERY,9422,46681,35658,35235,33866
B82045,CENTRAL DALES PRACTICE,4263,42885,32738,30127,31085
B82046,STAITHES SURGERY,2756,38211,29843,27109,25863
B82047,UNITY HEALTH,22788,43275,32550,29339,27839
B82049,THIRSK DOCTORS SURGERY,7115,43210,32723,31137,28570
B82050,MOWBRAY HOUSE SURGERY,19699,43514,33307,32354,31090
B82053,DYNELEY HOUSE SURGERY,11746,41550,31794,30383,29509
B82054,SCARBOROUGH MEDICAL GROUP,12605,36774,28849,27529,26707
B82055,GALE FARM SURGERY,13146,46527,34163,32725,30363
B82057,SPRINGBANK SURGERY,5718,55238,38875,37393,34458
B82059,DR DF BANNATYNE & PARTNERS,11119,44461,33715,32121,30235
B82060,EASTGATE MEDICAL GROUP,11728,45451,33897,32676,30176
B82061,BENTHAM MEDICAL PRACTICE,7286,40965,31648,29567,29649
B82062,EGTON SURGERY,2283,39724,30679,27781,26993
B82063,WEST AYTON SURGERY,8048,41728,32265,28902,28523
B82064,TOLLERTON SURGERY,3313,53180,37917,35878,31947
B82066,GLEBE HOUSE SURGERY,9395,46386,33807,31896,30662
B82067,STOCKWELL ROAD SURGERY,6628,47364,35045,33929,30993
B82068,HELMSLEY SURGERY,3159,44189,34121,32370,30437
B82069,BEECH HOUSE SURGERY,7777,47454,35029,33838,31112
B82071,THE OLD SCHOOL MEDICAL PRACTICE,7339,54990,37478,35777,34155
B82072,THE FRIARY SURGERY,5817,42069,32557,31566,30301
B82073,SOUTH MILFORD SURGERY,9713,47714,34682,33454,29764
B82074,POSTERNGATE SURGERY,15965,43555,32539,30820,27163
B82075,MAYFORD HOUSE SURGERY,9816,42716,32798,31435,30090
B82076,ST.LUKE'S MEDICAL PRACTICE,5124,44917,33980,33654,30586
B82077,KIRKBYMOORSIDE SURGERY,5947,41009,32508,29944,29660
B82078,LEYBURN MEDICAL PRACTICE,5849,42652,32534,30631,30163
B82079,STILLINGTON SURGERY,3257,45547,35498,33845,31996
B82080,MY HEALTH GROUP,18174,51186,36610,34145,32296
B82081,ELVINGTON MEDICAL PRACTICE,7209,51444,37173,34206,33014
B82083,YORK MEDICAL GROUP,32308,42866,32348,31420,28618
B82086,THE DANBY PRACTICE,2333,39713,30704,27513,26551
B82088,BROOK SQUARE SURGERY,11485,33950,27303,25960,24668
B82091,PARK PARADE SURGERY,6455,47989,35760,36249,32204
B82092,BELGRAVE SURGERY,4947,33832,27152,26013,24404
B82095,BEECH GROVE MEDICAL PRACTICE,3951,42389,32054,30696,28625
B82097,SCOTT ROAD MEDICAL CENTRE,11013,41983,31685,29995,26410
B82098,JORVIK GILLYGATE PRACTICE,20531,45142,33449,33258,30056
B82099,GRASSINGTON MEDICAL CENTRE,4066,47814,34688,32681,31800
B82100,FRONT STREET SURGERY,4263,45026,33169,31746,29789
B82101,SLEIGHTS AND SANDSEND MEDICAL PRACTICE,5148,39031,30549,28412,28036
B82103,EAST PARADE,2097,43767,33147,31149,29161
B82104,HAREWOOD MEDICAL PRACTICE,6627,44767,33298,29313,27085
B82105,TADCASTER MEDICAL CENTRE,8423,48529,34268,34552,30565
B82106,HACKNESS ROAD SURGERY,3314,38789,30235,28111,28018
B82609,AMPLEFORTH SURGERY,3958,44971,34568,32776,30686
B82611,PEASHOLM SURGERY,8152,32668,26624,25479,23957
B82619,TERRINGTON SURGERY,1032,47001,35531,33755,32269
B82622,REETH MEDICAL CENTRE,1582,42916,32811,30106,31251
B82628,HUNMANBY SURGERY,4034,34269,28093,25553,25995
B83002,ILKLEY & WHARFEDALE MEDICAL PRACTICE,4394,57824,37615,39275,34804
B83005,THORNBURY MEDICAL PRACTICE,7460,30560,25896,20352,18774
B83006,SILSDEN & STEETON MEDICAL PRACTICE,11047,43874,31932,30338,29094
B83007,THE HEATON MEDICAL PRACTICE,5804,35483,30522,23133,20790
B83008,LING HOUSE MEDICAL CENTRE,11536,34989,28448,24614,22743
B83009,SUNNYBANK MEDICAL CENTRE,10982,35534,28932,26597,24151
B83010,PARKLANDS MEDICAL PRACTICE,10619,31637,26693,22957,20553
B83011,WOODROYD CENTRE,5529,29768,25154,20849,18392
B83012,CARLTON MEDICAL PRACTICE,5835,33737,28991,22695,20320
B83013,WESTCLIFFE MEDICAL CENTRE,11303,39039,30398,27961,25797
B83014,BINGLEY MEDICAL PRACTICE,12696,45899,33395,31609,30201
B83015,TONG MEDICAL PRACTICE,8389,31850,26037,23511,21247
B83016,FARROW MEDICAL CENTRE,5739,30849,26212,21529,19273
B83017,HORTON BANK PRACTICE,7955,34643,29345,24892,23039
B83018,IDLE MEDICAL CENTRE,11476,39960,30738,28877,26946
B83019,GRANGE PARK SURGERY,6591,58016,38005,37265,33637
B83020,THE WILLOWS MEDICAL CTR.,7397,39840,31604,30285,27939
B83021,FARFIELD GROUP PRACTICE,12704,34879,28240,25330,23399
B83022,DR N DRIVER & PARTNERS,9056,46027,33566,32659,30885
B83023,HOLYCROFT SURGERY,10265,34721,28094,25318,23340
B83025,LITTLE HORTON LANE MEDICAL CENTRE-MALL,4141,29491,25249,20154,17533
B83026,PRIMROSE SURGERY,5003,27635,23712,18603,16239
B83027,HAWORTH MEDICAL PRACTICE,9270,40600,30990,30966,28720
B83028,WIBSEY & QUEENSBURY MED P,10933,35502,29158,26438,24332
B83029,LOW MOOR SURGERY,9059,35855,28585,26333,23914
B83030,THORNTON & DENHOLME MEDICAL PRACTICE,8355,38190,31003,28576,26367
B83031,OAK GLEN SURGERY,3297,46169,33624,31625,30395
B83032,BRADFORD MOOR PRACTICE,3800,29567,24989,19649,17810
B83033,KILMENY SURGERY,13238,33543,27435,25002,22941
B83034,GRANGE MEDICAL CENTRE,6269,30512,26046,20829,17941
B83035,HORTON PARK MEDICAL PRACTICE,8717,28706,24358,19573,17038
B83037,THE WILSDEN MEDICAL PRACTICE,10023,41912,32443,30432,29148
B83038,LEYLANDS LANE MEDICAL PRACTICE,11607,35188,29508,24524,22320
B83039,WINDHILL GREEN MEDICAL CENTRE,12496,39892,30443,29464,27311
B83040,SALTAIRE MEDICAL PRACTICE,10655,43542,32545,30782,29446
B83041,BOWLING HALL MED PRACTICE,7420,32286,26473,23194,21007
B83042,ROOLEY LANE MED. CENTRE,7066,32957,26825,23524,21316
B83043,WOODROYD CENTRE - LONGFIELD,4869,29214,24834,20320,17818
B83044,DR MILLS & PRTNRS,7245,32468,26412,23852,21594
B83045,MAYFIELD MEDICAL CENTRE,6691,35194,29347,26143,24325
B83049,COWGILL SURGERY,4092,35340,29393,26251,24406
B83050,THE GRANGE PRACTICE,7599,35210,29915,24609,23093
B83051,BRADFORD STUDENT HEALTH SERVICE,9472,27891,22905,18718,15341
B83052,KENSINGTON ST HC - WILSON,8781,32456,28183,21437,18830
B83054,DR WSG PASSANT'S PRACTICE,4972,38223,29861,27488,25596
B83055,THE RIDGE MEDICAL PRACT.,25494,32304,27418,23126,20880
B83056,MOORSIDE SURGERY,7204,34393,28638,24714,22974
B83058,THE AVICENNA MEDICAL PRACTICE,7053,28225,23989,18360,16399
B83061,OAKWORTH MEDICAL PRACTICE,3467,38587,30261,28960,27009
B83062,ASHCROFT SURGERY,8599,33756,27970,24170,22379
B83063,DR NSE HAYWARD & PARTNERS,7988,38230,29968,27625,25324
B83064,THE ROCKWELL AND WROSE PRACTICE,9540,36043,28924,26321,24672
B83067,THE SPRINGFIELD SURGERY (BINGLEY),7165,45311,33106,31392,29936
B83069,DR BASU,1645,30725,26584,21014,18235
B83070,MUGHAL MEDICAL CENTRE,4012,30626,25827,20722,18205
B83071,PHOENIX MEDICAL PRACTICE,4112,35247,29841,24424,22706
B83602,ONE MEDICARE @ NORTH STREET,6757,33456,27630,23214,21224
B83604,THE LISTER SURGERY,2658,31079,26985,21557,18631
B83611,BARKEREND HC - EL ELIWI,2230,29524,25085,19579,17719
B83613,LCD BRADFORD AT MANNINGHAM MEDICAL CNTRE,3621,28895,25124,20620,17444
B83614,PICTON MEDICAL CENTRE,5322,31143,27188,21655,18616
B83617,DR U AKBAR,1877,31060,27084,21119,18189
B83620,ADDINGHAM SURGERY,2919,54978,35940,36806,33677
B83621,DR A AZAM & PARTNERS,3417,29217,24593,19663,16838
B83622,DR MA IQBAL & PARTNERS,5251,31752,27727,21013,18113
B83624,ILKLEY MOOR MEDICAL PRACTICE,13636,57934,37666,39371,34848
B83626,VALLEY VIEW SURGERY,6410,29849,25690,20314,18114
B83627,FRIZINGHALL MEDICAL CENTRE,3529,35565,29383,24219,21830
